ReachID,StreamID,Date,Species,Length,Weight,Temp,Wwidth,BFWidth,Depth,StreamType,SamplingEvent
Mt_Bridge,Montana Creek,9/25/17,Coho,78,5.5,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,DollyVarden,126,22,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,75,4.9,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,104,19.2,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,65,2.8,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,56,1.5,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,98,19.3,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,127,23,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,68,3.4,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,57,2.2,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,54,1.7,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,109,15.6,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,DollyVarden,90,7,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,71,4.1,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,65,3,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,61,2.7,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,58,2.2,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,50,1.1,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,DollyVarden,127,2.8,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,49,1.1,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,51,1.4,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,68,3.4,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,57,2.2,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,46,1,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,51,1.3,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,49,1.4,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,DollyVarden,120,17.9,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,80,6.3,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,76,5.1,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,63,2.6,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,66,3.2,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,65,3.4,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,66,3.4,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,56,1.6,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,45,1,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,Coho,55,1.5,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,85,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,90,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,91,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,90,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,89,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,118,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,110,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,95,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,82,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,97,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,103,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,80,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,90,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,84,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,86,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,97,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,96,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,94,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,95,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,112,NA,8,,,,Combined,September
Mt_Bridge,Montana Creek,9/25/17,CoastRangeSculpin,116,NA,8,,,,Combined,September
Fish_Bridge,Fish Creek,9/26/17,Coho,82,,8,,,,CW/BW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Cutthroat,136,25.5,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,71,3.6,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,95,9.9,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,97,9.5,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,94,8.1,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Cutthroat,87,5.8,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Cutthroat,112,16.6,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Cutthroat,52,5.1,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Cutthroat,52,5.6,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Cutthroat,53,5.4,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Cutthroat,124,19.2,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,110,15.1,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,91,7.4,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,87,6.9,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,50,1.2,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,73,4.6,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,66,3.2,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,50,1.3,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,68,3.4,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Cutthroat,76,4.2,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,52,1.5,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Cutthroat,82,5,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,55,1.9,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,50,1.4,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,46,1.1,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,46,1,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,80,4.8,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,78,4.8,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,76,3.9,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Cutthroat,84,5,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,69,3.6,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,69,3.8,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,47,1,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,51,1.3,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,50,1.5,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,46,1.1,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,44,0.8,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,46,1.1,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,120,19.6,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,85,6.4,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,100,11.6,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,98,10,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,66,3.1,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,51,1,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,57,1.9,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,85,5.6,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,101,12.5,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,56,1.9,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,100,10,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,86,7,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,79,4.8,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,56,1.6,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,44,0.8,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,94,8.7,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,85,5.4,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,86,4.6,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Cutthroat,122,16.2,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,144,29.7,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,133,26.9,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,DollyVarden,50,1.5,4,,,,CW,September
Burly_CW,Unnamed_Clearwater,9/30/17,Coho,56,2,4,,,,CW,September
SheepOTF,Sheep Creek,29-Sep,DollyVarden,131,,4,,,,CW,September
SheepOTF,Sheep Creek,29-Sep,DollyVarden,60,,4,,,,CW,September
SheepOTF,Sheep Creek,29-Sep,DollyVarden,65,,4,,,,CW,September
